,player_id,club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,url,market_value
1061,282577,44,lukas-klunter,Lukas Klunter,Germany,Germany,1996-05-26,Defender,Right-Back,Right,184,https://www.transfermarkt.co.uk/lukas-klunter/profil/spieler/282577,1800000
1062,448177,44,jessic-ngankam,Jessic Ngankam,Germany,Germany,2000-07-20,Attack,Centre-Forward,Right,184,https://www.transfermarkt.co.uk/jessic-ngankam/profil/spieler/448177,1080000
1063,453737,44,marcel-lotka,Marcel Lotka,Germany,Poland,2001-05-25,Goalkeeper,,Right,190,https://www.transfermarkt.co.uk/marcel-lotka/profil/spieler/453737,113000
1064,241974,44,nils-jonathan-korber,Nils Jonathan Korber,Germany,Germany,1996-11-13,Goalkeeper,,Right,189,https://www.transfermarkt.co.uk/nils-jonathan-korber/profil/spieler/241974,315000
1065,327757,44,krzysztof-piatek,Krzysztof Piatek,Poland,Poland,1995-07-01,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/krzysztof-piatek/profil/spieler/327757,13500000
1066,93704,82,josuha-guilavogui,Josuha Guilavogui,France,France,1990-09-19,Midfield,Defensive Midfield,Right,188,https://www.transfermarkt.co.uk/josuha-guilavogui/profil/spieler/93704,4500000
1067,465830,44,matteo-guendouzi,Matteo Guendouzi,France,France,1999-04-14,Midfield,Central Midfield,Right,185,https://www.transfermarkt.co.uk/matteo-guendouzi/profil/spieler/465830,18000000
1068,93707,60,christian-gunter,Christian Gunter,Germany,Germany,1993-02-28,Defender,Left-Back,Left,185,https://www.transfermarkt.co.uk/christian-gunter/profil/spieler/93707,10800000
1069,29401,44,sami-khedira,Sami Khedira,Germany,Germany,1987-04-04,Midfield,Central Midfield,Right,189,https://www.transfermarkt.co.uk/sami-khedira/profil/spieler/29401,1800000
1070,88262,44,dedryck-boyata,Dedryck Boyata,Belgium,Belgium,1990-11-28,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/dedryck-boyata/profil/spieler/88262,7200000
1071,353032,44,omar-alderete,Omar Alderete,Paraguay,Paraguay,1996-12-26,Defender,Centre-Back,Left,188,https://www.transfermarkt.co.uk/omar-alderete/profil/spieler/353032,4050000
1072,361081,44,daishawn-redan,Daishawn Redan,Netherlands,Netherlands,2001-02-02,Attack,Centre-Forward,Right,176,https://www.transfermarkt.co.uk/daishawn-redan/profil/spieler/361081,1980000
1073,227110,44,jordan-torunarigha,Jordan Torunarigha,Germany,Germany,1997-08-07,Defender,Centre-Back,Left,191,https://www.transfermarkt.co.uk/jordan-torunarigha/profil/spieler/227110,8100000
1074,24112,44,rune-jarstein,Rune Jarstein,Norway,Norway,1984-09-29,Goalkeeper,,Right,192,https://www.transfermarkt.co.uk/rune-jarstein/profil/spieler/24112,450000
1075,471901,44,jonas-michelbrink,Jonas Michelbrink,Germany,Germany,2001-06-23,Midfield,Attacking Midfield,Right,180,https://www.transfermarkt.co.uk/jonas-michelbrink/profil/spieler/471901,450000
1076,162434,44,niklas-stark,Niklas Stark,Germany,Germany,1995-04-14,Defender,Centre-Back,Right,190,https://www.transfermarkt.co.uk/niklas-stark/profil/spieler/162434,9000000
1077,353948,44,lucas-tousart,Lucas Tousart,France,France,1997-04-29,Midfield,Defensive Midfield,Right,185,https://www.transfermarkt.co.uk/lucas-tousart/profil/spieler/353948,14400000
1078,447896,44,ruwen-werthmuller,Ruwen Werthmuller,Germany,Switzerland,2001-01-28,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/ruwen-werthmuller/profil/spieler/447896,135000
1079,179643,44,vladimir-darida,Vladimir Darida,Plzeňský kraj,Czech Republic,1990-08-08,Midfield,Central Midfield,Right,172,https://www.transfermarkt.co.uk/vladimir-darida/profil/spieler/179643,3150000
1080,540302,79,mateo-klimowicz,Mateo Klimowicz,Argentina,Germany,2000-07-06,Midfield,Attacking Midfield,Right,179,https://www.transfermarkt.co.uk/mateo-klimowicz/profil/spieler/540302,4500000
1081,93763,44,alexander-schwolow,Alexander Schwolow,Germany,Germany,1992-06-02,Goalkeeper,,Right,190,https://www.transfermarkt.co.uk/alexander-schwolow/profil/spieler/93763,4500000
1082,431561,79,roberto-massimo,Roberto Massimo,Ghana,Germany,2000-10-12,Midfield,Right Midfield,Right,182,https://www.transfermarkt.co.uk/roberto-massimo/profil/spieler/431561,2250000
1083,57995,79,daniel-didavi,Daniel Didavi,Germany,Germany,1990-02-21,Midfield,Attacking Midfield,Left,180,https://www.transfermarkt.co.uk/daniel-didavi/profil/spieler/57995,1620000
1084,612826,79,silas-wamangituka,Silas Wamangituka,DR Congo,DR Congo,1999-10-06,Midfield,Right Midfield,Right,189,https://www.transfermarkt.co.uk/silas-wamangituka/profil/spieler/612826,22500000
1085,257814,79,gregor-kobel,Gregor Kobel,Switzerland,Switzerland,1997-12-06,Goalkeeper,,Right,194,https://www.transfermarkt.co.uk/gregor-kobel/profil/spieler/257814,11700000
1086,517894,44,matheus-cunha,Matheus Cunha,Brazil,Brazil,1999-05-27,Attack,Centre-Forward,Right,184,https://www.transfermarkt.co.uk/matheus-cunha/profil/spieler/517894,27000000
1087,289592,79,orel-mangala,Orel Mangala,Belgium,Belgium,1998-03-18,Midfield,Defensive Midfield,Right,178,https://www.transfermarkt.co.uk/orel-mangala/profil/spieler/289592,19800000
1088,369567,79,sasa-kalajdzic,Sasa Kalajdzic,Austria,Austria,1997-07-07,Attack,Centre-Forward,Left,200,https://www.transfermarkt.co.uk/sasa-kalajdzic/profil/spieler/369567,19800000
1089,618425,79,tanguy-coulibaly,Tanguy Coulibaly,France,France,2001-02-18,Attack,Left Winger,Left,175,https://www.transfermarkt.co.uk/tanguy-coulibaly/profil/spieler/618425,4500000
1090,179635,79,philipp-forster,Philipp Forster,Germany,Germany,1995-02-04,Midfield,Attacking Midfield,Both,188,https://www.transfermarkt.co.uk/philipp-forster/profil/spieler/179635,3150000
1091,60394,79,philipp-klement,Philipp Klement,Germany,Germany,1992-09-09,Midfield,Attacking Midfield,Left,175,https://www.transfermarkt.co.uk/philipp-klement/profil/spieler/60394,1080000
1092,470594,79,clinton-mola,Clinton Mola,Camden,England,2001-03-15,Midfield,Defensive Midfield,Left,183,https://www.transfermarkt.co.uk/clinton-mola/profil/spieler/470594,900000
1093,195246,79,pascal-stenzel,Pascal Stenzel,Germany,Germany,1996-03-20,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/pascal-stenzel/profil/spieler/195246,2250000
1094,524285,44,luca-netz,Luca Netz,Germany,Germany,2003-05-15,Defender,Left-Back,Left,180,https://www.transfermarkt.co.uk/luca-netz/profil/spieler/524285,4500000
1095,293194,79,borna-sosa,Borna Sosa,Croatia,Croatia,1998-01-21,Defender,Left-Back,Left,186,https://www.transfermarkt.co.uk/borna-sosa/profil/spieler/293194,14400000
1096,538971,79,naouirou-ahamada,Naouirou Ahamada,France,France,2002-03-29,Midfield,Defensive Midfield,Right,183,https://www.transfermarkt.co.uk/naouirou-ahamada/profil/spieler/538971,1620000
1097,193534,79,hamadi-al-ghaddioui,Hamadi Al Ghaddioui,Germany,Morocco,1990-09-22,Attack,Centre-Forward,Right,193,https://www.transfermarkt.co.uk/hamadi-al-ghaddioui/profil/spieler/193534,450000
1098,363424,79,luca-mack,Luca Mack,Germany,Germany,2000-05-25,Midfield,Defensive Midfield,Right,186,https://www.transfermarkt.co.uk/luca-mack/profil/spieler/363424,225000
1099,415912,79,konstantinos-mavropanos,Konstantinos Mavropanos,Greece,Greece,1997-12-11,Defender,Centre-Back,Right,194,https://www.transfermarkt.co.uk/konstantinos-mavropanos/profil/spieler/415912,5400000
1100,187624,79,fabian-bredlow,Fabian Bredlow,Germany,Germany,1995-03-02,Goalkeeper,,Both,190,https://www.transfermarkt.co.uk/fabian-bredlow/profil/spieler/187624,450000
1101,40034,79,jens-grahl,Jens Grahl,Germany,Germany,1988-09-22,Goalkeeper,,Right,192,https://www.transfermarkt.co.uk/jens-grahl/profil/spieler/40034,180000
1102,405674,79,antonis-aidonis,Antonis Aidonis,Germany,Germany,2001-05-22,Defender,Centre-Back,Right,184,https://www.transfermarkt.co.uk/antonis-aidonis/profil/spieler/405674,270000
1103,156779,79,erik-thommy,Erik Thommy,Germany,Germany,1994-08-20,Midfield,Left Midfield,Right,175,https://www.transfermarkt.co.uk/erik-thommy/profil/spieler/156779,2250000
1104,432281,44,marton-dardai,Marton Dardai,Germany,Germany,2002-02-12,Defender,Centre-Back,Left,188,https://www.transfermarkt.co.uk/marton-dardai/profil/spieler/432281,5400000
1105,386786,79,darko-churlinov,Darko Churlinov,Macedonia,North Macedonia,2000-07-11,Attack,Left Winger,Right,180,https://www.transfermarkt.co.uk/darko-churlinov/profil/spieler/386786,900000
1106,193004,79,waldemar-anton,Waldemar Anton,Uzbekistan,Germany,1996-07-20,Defender,Centre-Back,Right,189,https://www.transfermarkt.co.uk/waldemar-anton/profil/spieler/193004,8100000
1107,245078,44,nemanja-radonjic,Nemanja Radonjic,"Niš, Serbien",Serbia,1996-02-15,Attack,Left Winger,Both,185,https://www.transfermarkt.co.uk/nemanja-radonjic/profil/spieler/245078,5400000
1108,232320,79,atakan-karazor,Atakan Karazor,Germany,Germany,1996-10-13,Defender,Centre-Back,Right,190,https://www.transfermarkt.co.uk/atakan-karazor/profil/spieler/232320,1800000
1109,434224,82,maxence-lacroix,Maxence Lacroix,France,France,2000-04-06,Defender,Centre-Back,Right,190,https://www.transfermarkt.co.uk/maxence-lacroix/profil/spieler/434224,25200000
1110,768384,79,momo-cisse,Momo Cisse,Guinea,Guinea,2002-10-17,Attack,Right Winger,Right,178,https://www.transfermarkt.co.uk/momo-cisse/profil/spieler/768384,450000
1111,28947,79,gonzalo-castro,Gonzalo Castro,Germany,Germany,1987-06-11,Midfield,Central Midfield,Right,172,https://www.transfermarkt.co.uk/gonzalo-castro/profil/spieler/28947,1260000
1112,472243,79,lilian-egloff,Lilian Egloff,Germany,Germany,2002-08-20,Midfield,Attacking Midfield,Right,182,https://www.transfermarkt.co.uk/lilian-egloff/profil/spieler/472243,900000
1113,519226,24,jabez-makanda,Jabez Makanda,Angola,Angola,2001-08-08,Attack,Centre-Forward,Right,186,https://www.transfermarkt.co.uk/jabez-makanda/profil/spieler/519226,180000
1114,146310,79,wataru-endo,Wataru Endo,Japan,Japan,1993-02-09,Midfield,Defensive Midfield,Right,178,https://www.transfermarkt.co.uk/wataru-endo/profil/spieler/146310,9000000
1115,486031,79,nicolas-gonzalez,Nicolas Gonzalez,Buenos Aires,Argentina,1998-04-06,Attack,Left Winger,Left,180,https://www.transfermarkt.co.uk/nicolas-gonzalez/profil/spieler/486031,19800000
1116,371149,24,evan-ndicka,Evan Ndicka,France,France,1999-08-20,Defender,Centre-Back,Left,192,https://www.transfermarkt.co.uk/evan-ndicka/profil/spieler/371149,25200000
1117,160938,79,marc-oliver-kempf,Marc Oliver Kempf,Germany,Germany,1995-01-28,Defender,Centre-Back,Left,186,https://www.transfermarkt.co.uk/marc-oliver-kempf/profil/spieler/160938,7200000
1118,546213,24,tuta,Tuta,São Paulo,Brazil,1999-07-04,Defender,Centre-Back,Right,185,https://www.transfermarkt.co.uk/tuta/profil/spieler/546213,8100000
1119,315332,24,aymen-barkok,Aymen Barkok,Germany,Morocco,1998-05-21,Midfield,Attacking Midfield,Right,189,https://www.transfermarkt.co.uk/aymen-barkok/profil/spieler/315332,3150000
1120,555719,24,ali-akman,Ali Akman,Turkey,Turkey,2002-04-18,Attack,Centre-Forward,Right,173,https://www.transfermarkt.co.uk/ali-akman/profil/spieler/555719,1350000
1121,93922,24,erik-durm,Erik Durm,Germany,Germany,1992-05-12,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/erik-durm/profil/spieler/93922,2250000
1122,40074,24,stefan-ilsanker,Stefan Ilsanker,Austria,Austria,1989-05-18,Midfield,Defensive Midfield,Right,189,https://www.transfermarkt.co.uk/stefan-ilsanker/profil/spieler/40074,1530000
1123,85789,24,martin-hinteregger,Martin Hinteregger,Austria,Austria,1992-09-07,Defender,Centre-Back,Left,184,https://www.transfermarkt.co.uk/martin-hinteregger/profil/spieler/85789,16200000
1124,296741,24,markus-schubert,Markus Schubert,Germany,Germany,1998-06-12,Goalkeeper,,Right,187,https://www.transfermarkt.co.uk/markus-schubert/profil/spieler/296741,1620000
1125,44466,24,sebastian-rode,Sebastian Rode,Germany,Germany,1990-10-11,Midfield,Central Midfield,Right,179,https://www.transfermarkt.co.uk/sebastian-rode/profil/spieler/44466,3600000
1126,45672,24,kevin-trapp,Kevin Trapp,Germany,Germany,1990-07-08,Goalkeeper,,Right,189,https://www.transfermarkt.co.uk/kevin-trapp/profil/spieler/45672,5850000
1127,146258,24,jetro-willems,Jetro Willems,Netherlands,Netherlands,1994-03-30,Defender,Left-Back,Left,169,https://www.transfermarkt.co.uk/jetro-willems/profil/spieler/146258,2250000
1128,572919,79,mohamed-sankoh,Mohamed Sankoh,Netherlands,Netherlands,2003-10-16,Attack,Centre-Forward,Right,180,https://www.transfermarkt.co.uk/mohamed-sankoh/profil/spieler/572919,900000
1129,529198,24,fynn-otto,Fynn Otto,Germany,Germany,2002-03-08,Defender,Centre-Back,Both,192,https://www.transfermarkt.co.uk/fynn-otto/profil/spieler/529198,180000
1130,569288,24,elias-bordner,Elias Bordner,Germany,Germany,2002-02-18,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/elias-bordner/profil/spieler/569288,225000
1131,129358,79,marcin-kaminski,Marcin Kaminski,Poland,Poland,1992-01-15,Defender,Centre-Back,Left,192,https://www.transfermarkt.co.uk/marcin-kaminski/profil/spieler/129358,720000
1132,265625,24,ajdin-hrustic,Ajdin Hrustic,Australia,Australia,1996-07-05,Midfield,Attacking Midfield,Left,183,https://www.transfermarkt.co.uk/ajdin-hrustic/profil/spieler/265625,1620000
1133,49723,24,timothy-chandler,Timothy Chandler,Germany,United States,1990-03-29,Defender,Right-Back,Right,186,https://www.transfermarkt.co.uk/timothy-chandler/profil/spieler/49723,1350000
1134,68033,24,steven-zuber,Steven Zuber,Switzerland,Switzerland,1991-08-17,Midfield,Left Midfield,Right,182,https://www.transfermarkt.co.uk/steven-zuber/profil/spieler/68033,2250000
1135,416380,24,ragnar-ache,Ragnar Ache,Germany,Germany,1998-07-28,Attack,Centre-Forward,Right,182,https://www.transfermarkt.co.uk/ragnar-ache/profil/spieler/416380,1620000
1136,257462,24,luka-jovic,Luka Jovic,Bosnia-Herzegovina,Serbia,1997-12-23,Attack,Centre-Forward,Both,182,https://www.transfermarkt.co.uk/luka-jovic/profil/spieler/257462,18000000
1137,39259,24,makoto-hasebe,Makoto Hasebe,Japan,Japan,1984-01-18,Midfield,Defensive Midfield,Right,180,https://www.transfermarkt.co.uk/makoto-hasebe/profil/spieler/39259,720000
1138,404262,24,lukas-fahrnberger,Lukas Fahrnberger,Austria,Austria,2001-01-08,Midfield,Defensive Midfield,Left,182,https://www.transfermarkt.co.uk/lukas-fahrnberger/profil/spieler/404262,180000
1139,47285,18,ibrahima-traore,Ibrahima Traore,France,Guinea,1988-04-21,Attack,Right Winger,Left,171,https://www.transfermarkt.co.uk/ibrahima-traore/profil/spieler/47285,540000
1140,504089,18,famana-quizera,Famana Quizera,Guinea-Bissau,Portugal,2002-04-25,Midfield,Attacking Midfield,Right,172,https://www.transfermarkt.co.uk/famana-quizera/profil/spieler/504089,180000
1141,198008,24,andre-silva,Andre Silva,Stadt Rio Tinto - Metropolregion Grande Porto,Portugal,1995-11-06,Attack,Centre-Forward,Right,185,https://www.transfermarkt.co.uk/andre-silva/profil/spieler/198008,40500000
1142,51346,18,michael-lang,Michael Lang,Switzerland,Switzerland,1991-02-08,Defender,Right-Back,Right,185,https://www.transfermarkt.co.uk/michael-lang/profil/spieler/51346,720000
1143,356141,24,daichi-kamada,Daichi Kamada,Japan,Japan,1996-08-05,Midfield,Attacking Midfield,Right,184,https://www.transfermarkt.co.uk/daichi-kamada/profil/spieler/356141,22500000
1144,237662,18,breel-embolo,Breel Embolo,Cameroon,Switzerland,1997-02-14,Attack,Centre-Forward,Right,187,https://www.transfermarkt.co.uk/breel-embolo/profil/spieler/237662,14400000
1145,467434,18,rocco-reitz,Rocco Reitz,Germany,Germany,2002-05-29,Midfield,Central Midfield,Both,175,https://www.transfermarkt.co.uk/rocco-reitz/profil/spieler/467434,450000
1146,321070,18,hannes-wolf,Hannes Wolf,Austria,Austria,1999-04-16,Midfield,Attacking Midfield,Left,179,https://www.transfermarkt.co.uk/hannes-wolf/profil/spieler/321070,7200000
1147,216181,24,almamy-toure,Almamy Toure,Mali,France,1996-04-28,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/almamy-toure/profil/spieler/216181,4950000
1148,167329,18,alassane-plea,Alassane Plea,France,France,1993-03-10,Attack,Centre-Forward,Right,181,https://www.transfermarkt.co.uk/alassane-plea/profil/spieler/167329,19800000
1149,192635,18,nico-elvedi,Nico Elvedi,Switzerland,Switzerland,1996-09-30,Defender,Centre-Back,Right,189,https://www.transfermarkt.co.uk/nico-elvedi/profil/spieler/192635,25200000
1150,392154,18,kaan-kurt,Kaan Kurt,Germany,Germany,2001-12-21,Midfield,Right Midfield,Both,174,https://www.transfermarkt.co.uk/kaan-kurt/profil/spieler/392154,225000
1151,186368,18,valentino-lazaro,Valentino Lazaro,Austria,Austria,1996-03-24,Midfield,Right Midfield,Right,180,https://www.transfermarkt.co.uk/valentino-lazaro/profil/spieler/186368,9000000
1152,504153,18,joe-scally,Joe Scally,United States,United States,2002-12-31,Defender,Right-Back,Right,184,https://www.transfermarkt.co.uk/joe-scally/profil/spieler/504153,1800000
1153,85791,18,stefan-lainer,Stefan Lainer,Austria,Austria,1992-08-27,Defender,Right-Back,Right,175,https://www.transfermarkt.co.uk/stefan-lainer/profil/spieler/85791,11250000
1154,455922,18,jan-olschowsky,Jan Olschowsky,,Germany,2001-11-18,Goalkeeper,,Right,182,https://www.transfermarkt.co.uk/jan-olschowsky/profil/spieler/455922,270000
1155,32779,18,max-grun,Max Grun,Germany,Germany,1987-04-05,Goalkeeper,,Right,190,https://www.transfermarkt.co.uk/max-grun/profil/spieler/32779,135000
1156,47587,18,tony-jantschke,Tony Jantschke,DDR,Germany,1990-04-07,Defender,Centre-Back,Right,177,https://www.transfermarkt.co.uk/tony-jantschke/profil/spieler/47587,1260000
1157,401717,18,julio-villalba,Julio Villalba,Paraguay,Paraguay,1998-09-17,Attack,Centre-Forward,Right,176,https://www.transfermarkt.co.uk/julio-villalba/profil/spieler/401717,315000
1158,334526,18,denis-zakaria,Denis Zakaria,Switzerland,Switzerland,1996-11-20,Midfield,Defensive Midfield,Right,190,https://www.transfermarkt.co.uk/denis-zakaria/profil/spieler/334526,27000000
1159,278332,18,florian-neuhaus,Florian Neuhaus,Germany,Germany,1997-03-16,Midfield,Central Midfield,Right,183,https://www.transfermarkt.co.uk/florian-neuhaus/profil/spieler/278332,31500000
1160,82097,18,christoph-kramer,Christoph Kramer,Germany,Germany,1991-02-19,Midfield,Defensive Midfield,Right,191,https://www.transfermarkt.co.uk/christoph-kramer/profil/spieler/82097,6300000
1161,31653,18,tobias-sippel,Tobias Sippel,Germany,Germany,1988-03-22,Goalkeeper,,Right,180,https://www.transfermarkt.co.uk/tobias-sippel/profil/spieler/31653,360000
1162,32711,18,patrick-herrmann,Patrick Herrmann,Germany,Germany,1991-02-12,Attack,Right Winger,Right,179,https://www.transfermarkt.co.uk/patrick-herrmann/profil/spieler/32711,3150000
1163,318528,18,marcus-thuram,Marcus Thuram,Italy,France,1997-08-06,Attack,Left Winger,Right,192,https://www.transfermarkt.co.uk/marcus-thuram/profil/spieler/318528,31500000
1164,7161,18,jonas-hofmann,Jonas Hofmann,Germany,Germany,1992-07-14,Attack,Right Winger,Right,176,https://www.transfermarkt.co.uk/jonas-hofmann/profil/spieler/7161,14400000
1165,19305,18,oscar-wendt,Oscar Wendt,Sweden,Sweden,1985-10-24,Defender,Left-Back,Left,181,https://www.transfermarkt.co.uk/oscar-wendt/profil/spieler/19305,540000
